file_path,Int1_avg_HH_dist,Int1_avg_OO_dist,Int1_avg_OH_dist,Int1_avg_HO_dist,Int1_count_HH,Int1_count_OO,Int1_count_OH,Int1_count_HO,Int1_sum_of_count,Int2_avg_HH_dist,Int2_avg_OO_dist,Int2_avg_OH_dist,Int2_avg_HO_dist,Int2_count_HH,Int2_count_OO,Int2_count_OH,Int2_count_HO,Int2_sum_of_count,Int3_avg_HH_dist,Int3_avg_OO_dist,Int3_avg_OH_dist,Int3_avg_HO_dist,Int3_count_HH,Int3_count_OO,Int3_count_OH,Int3_count_HO,Int3_sum_of_count
D:\New folder\project\results\4_layer\upper\r320\t6.0\t6.0_280_grid3.cif,2.3954610769148736,2.6805416133249897,2.153800662340379,2.1369249443135203,12,8,7,18,45,1.9344605790918636,2.994920535713286,2.0379964079080937,2.1256832134302606,4,1,1,8,14,2.365156266786541,2.8973117190577726,2.5079534493372178,2.482532142180699,4,2,2,2,10
D:\New folder\project\results\4_layer\upper\r320\t6.0\t6.0_320_grid3.cif,2.3954610769148736,2.6805416133249897,2.153800662340379,2.1369249443135203,12,8,7,18,45,1.9344605790918636,2.994920535713286,2.0379964079080937,2.1256832134302606,4,1,1,8,14,1.7672977980472406,3.0,2.608889703588008,2.512856048183921,3,0,4,4,11
D:\New folder\project\results\4_layer\upper\r320\t6.0\t6.0_340_grid2.cif,2.3954610769148736,2.6805416133249897,2.153800662340379,2.1369249443135203,12,8,7,18,45,1.9344605790918636,2.994920535713286,2.0379964079080937,2.1256832134302606,4,1,1,8,14,2.1659447798114413,3.0449718299090835,2.47025835937713,2.2103240657506875,4,4,7,9,24
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_80_grid1.cif,2.3514029712876123,2.393637839826181,2.474951778310369,2.3505421654432097,7,10,13,16,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,1.7996277896353814,3.0,3.0,2.0946335918727117,2,0,0,2,4
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_100_grid0.cif,2.3223992204421933,2.429013363034363,2.3448097052344683,2.2082247618987525,7,8,10,21,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,3.0,3.0,3.0,2.810102488825735,0,0,0,1,1
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_200_grid0.cif,2.3514029712876123,2.393637839826181,2.474951778310369,2.3505421654432097,7,10,13,16,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.3456663552654247,2.374660008329036,2.323839298331469,2.327482976685437,5,9,12,15,41
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_200_grid3.cif,2.3223992204421933,2.429013363034363,2.3448097052344683,2.2082247618987525,7,8,10,21,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.3456663552654273,2.41890033735765,2.34332483171351,2.3662421557875364,5,9,14,13,41
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_220_grid3.cif,2.3223992204421933,2.429013363034363,2.3448097052344683,2.2082247618987525,7,8,10,21,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.381152863108472,2.507678809193351,2.1242255282615816,2.3111564563777947,4,11,18,12,45
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_260_grid0.cif,2.3514029712876123,2.393637839826181,2.474951778310369,2.3505421654432097,7,10,13,16,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.366683808324251,2.793356091917314,2.274972527013832,2.3289544032146368,8,12,21,8,49
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_280_grid0.cif,2.3514029712876123,2.393637839826181,2.474951778310369,2.3505421654432097,7,10,13,16,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.2465933590338962,2.8097174813575045,2.287776293576915,2.3132537341950776,7,14,14,13,48
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_320_grid0.cif,2.3223992204421933,2.429013363034363,2.3448097052344683,2.2082247618987525,7,8,10,21,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.40814163185375,2.830719455277977,2.5705626736722476,1.9877866919647253,6,4,5,6,21
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_320_grid3.cif,2.3223992204421933,2.429013363034363,2.3448097052344683,2.2082247618987525,7,8,10,21,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.3305072023094713,2.4941369049369806,2.2790155874041185,2.4290323378025716,9,9,14,12,44
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_340_grid0.cif,2.3514029712876123,2.393637839826181,2.474951778310369,2.3505421654432097,7,10,13,16,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.330507202309471,2.6578886147429057,2.251710586225698,2.4736671375874533,9,9,13,10,41
D:\New folder\project\results\4_layer\upper\r320\t8.4\t8.4_340_grid3.cif,2.3223992204421933,2.429013363034363,2.3448097052344683,2.2082247618987525,7,8,10,21,46,1.7791137098083631,3.0,2.027322504458356,2.2148123412613048,4,0,2,4,10,2.3305072023094717,2.4941369049369837,2.2941244487084878,2.4237949005878905,9,9,13,13,44
D:\New folder\project\results\4_layer\upper\r340\t3.6\t3.6_100_grid2.cif,2.4020480391373717,2.5596872610928774,2.234039587860237,2.2860374685089333,4,8,8,14,34,2.345379991036364,2.6800028475583906,2.1508991463772147,2.326968465182066,7,5,6,8,26,2.2004210450330106,2.933414102848809,2.3998695051027505,2.466004064367608,5,3,10,3,21
D:\New folder\project\results\4_layer\upper\r340\t3.6\t3.6_200_grid2.cif,2.4020480391373717,2.5596872610928774,2.234039587860237,2.2860374685089333,4,8,8,14,34,2.345379991036364,2.6800028475583906,2.1508991463772147,2.326968465182066,7,5,6,8,26,2.118705165702005,2.899904979993897,2.3698742899540446,2.4647098622778976,6,5,5,8,24
D:\New folder\project\results\4_layer\upper\r340\t3.6\t3.6_220_grid2.cif,2.4020480391373717,2.5596872610928774,2.234039587860237,2.2860374685089333,4,8,8,14,34,2.345379991036364,2.6800028475583906,2.1508991463772147,2.326968465182066,7,5,6,8,26,2.1530836191122162,2.899904979993896,2.5054561189571243,2.2510453445728267,8,5,5,10,28
D:\New folder\project\results\4_layer\upper\r340\t3.6\t3.6_260_grid2.cif,2.4020480391373717,2.5596872610928774,2.234039587860237,2.2860374685089333,4,8,8,14,34,2.345379991036364,2.6800028475583906,2.1508991463772147,2.326968465182066,7,5,6,8,26,2.124678433707014,2.9570280836368483,2.2345954943417756,2.565323633037526,6,3,7,4,20
D:\New folder\project\results\4_layer\upper\r340\t3.6\t3.6_340_grid1.cif,2.3263681162603334,2.4178598046727426,2.3818397606730675,2.389969657069746,9,9,15,14,47,2.2257627381498524,2.743905863994149,1.62183004040451,3.0,4,2,4,0,10,2.3570028076999825,2.8857396370374233,2.3415031991403605,2.306144417989238,12,12,9,20,53
D:\New folder\project\results\4_layer\upper\r340\t3.6\t3.6_340_grid2.cif,2.4020480391373717,2.5596872610928774,2.234039587860237,2.2860374685089333,4,8,8,14,34,2.345379991036364,2.6800028475583906,2.1508991463772147,2.326968465182066,7,5,6,8,26,2.3670599359119384,2.7157181100977357,2.1007899548948954,2.290424569086679,5,6,7,8,26
D:\New folder\project\results\4_layer\upper\r340\t4.8\t4.8_200_grid2.cif,2.3113937830780342,2.9917288574314815,2.088129428043609,2.0249378897650963,9,7,15,11,42,2.3088601837899505,2.865181646314105,2.4921257136500596,2.0425386180847327,8,2,6,6,22,2.2021988876800336,2.57826697304469,2.6319977365990948,2.769592787307052,8,2,4,2,16
D:\New folder\project\results\4_layer\upper\r340\t4.8\t4.8_200_grid3.cif,2.3113937830780342,2.9917288574314815,2.088129428043609,2.0249378897650963,9,7,15,11,42,2.3088601837899505,2.865181646314105,2.4921257136500596,2.0425386180847327,8,2,6,6,22,2.401898075215649,3.0,3.0,2.8169174566708657,6,0,0,2,8
D:\New folder\project\results\4_layer\upper\r340\t4.8\t4.8_220_grid2.cif,2.334155572341064,2.6645094825042888,2.3032482049796132,2.3549718057253175,13,13,12,15,53,2.419897456733978,2.7056295782279154,2.29211031065339,1.727160971733443,4,2,2,2,10,2.285434623469677,2.7559747781697252,2.03908069517678,2.339054235256384,10,10,10,19,49
D:\New folder\project\results\4_layer\upper\r340\t4.8\t4.8_220_grid3.cif,2.3113937830780342,2.9917288574314815,2.088129428043609,2.0249378897650963,9,7,15,11,42,2.3088601837899505,2.865181646314105,2.4921257136500596,2.0425386180847327,8,2,6,6,22,2.1522651923722393,3.0811648182532663,2.4555250771319512,2.628498814661871,6,1,2,3,12
D:\New folder\project\results\4_layer\upper\r340\t4.8\t4.8_320_grid1.cif,2.334155572341064,2.6645094825042888,2.3032482049796132,2.3549718057253175,13,13,12,15,53,2.419897456733978,2.7056295782279154,2.29211031065339,1.727160971733443,4,2,2,2,10,2.32745890770404,2.9817439337960403,1.6566630667327793,2.215302116397148,9,5,3,9,26
D:\New folder\project\results\4_layer\upper\r340\t4.8\t4.8_320_grid4.cif,2.334155572341064,2.6645094825042888,2.3032482049796132,2.3549718057253175,13,13,12,15,53,2.1639704369473964,2.714574657814294,2.263942552361898,2.1440520954171163,17,6,2,14,39,2.243244950301194,2.687746581365594,1.9141425709908868,2.2337479451592737,8,11,7,20,46
D:\New folder\project\results\4_layer\upper\r340\t4.8\t4.8_340_grid2.cif,2.3113937830780342,2.9917288574314815,2.088129428043609,2.0249378897650963,9,7,15,11,42,2.3088601837899505,2.865181646314105,2.4921257136500596,2.0425386180847327,8,2,6,6,22,3.0,2.976460148628262,2.3506678396102823,3.0,0,2,2,0,4
D:\New folder\project\results\4_layer\upper\r340\t6.0\t6.0_100_grid3.cif,2.2817118836650625,2.781017456176885,1.9998044344644552,2.347809810363899,8,11,16,14,49,2.1703722742820006,2.7485074647607033,2.3614589966043384,1.9778790735285219,4,2,2,2,10,2.037274530966051,3.0878188763084298,3.0,1.7925901296363715,11,2,0,12,25
D:\New folder\project\results\4_layer\upper\r340\t6.0\t6.0_200_grid2.cif,2.2817118836650625,2.781017456176885,1.9998044344644552,2.347809810363899,8,11,16,14,49,2.1703722742820006,2.7485074647607033,2.3614589966043384,1.9778790735285219,4,2,2,2,10,3.0,3.0,3.0,3.0,0,0,0,0,0
D:\New folder\project\results\4_layer\upper\r340\t6.0\t6.0_200_grid3.cif,2.4220538687230966,2.439569577208848,2.5258814274421013,2.2403671602082564,5,4,6,14,29,2.292462007463339,2.979944900077465,2.190077979521449,2.022854155384456,9,7,14,2,32,2.436441861897104,2.8562987777605393,2.279853224268119,2.2865758876083317,6,7,8,10,31
D:\New folder\project\results\4_layer\upper\r340\t6.0\t6.0_220_grid2.cif,2.2817118836650625,2.781017456176885,1.9998044344644552,2.347809810363899,8,11,16,14,49,2.1703722742820006,2.7485074647607033,2.3614589966043384,1.9778790735285219,4,2,2,2,10,2.4420099584918438,3.0,2.810537707360811,3.0,2,0,2,0,4
D:\New folder\project\results\4_layer\upper\r340\t6.0\t6.0_320_grid3.cif,2.2817118836650625,2.781017456176885,1.9998044344644552,2.347809810363899,8,11,16,14,49,2.1703722742820006,2.7485074647607033,2.3614589966043384,1.9778790735285219,4,2,2,2,10,2.191894608349088,2.672031109771673,2.5938066926486285,2.3133974968407354,4,2,2,4,12
D:\New folder\project\results\4_layer\upper\r340\t6.0\t6.0_340_grid0.cif,2.2817118836650625,2.781017456176885,1.9998044344644552,2.347809810363899,8,11,16,14,49,2.1703722742820006,2.7485074647607033,2.3614589966043384,1.9778790735285219,4,2,2,2,10,2.3974814413419754,1.614539535142859,1.6641832249357802,2.7701493321491513,4,2,2,2,10
D:\New folder\project\results\4_layer\upper\r340\t6.0\t6.0_340_grid2.cif,2.2817118836650625,2.781017456176885,1.9998044344644552,2.347809810363899,8,11,16,14,49,2.1703722742820006,2.7485074647607033,2.3614589966043384,1.9778790735285219,4,2,2,2,10,2.0823167375453346,3.0338291824531263,1.374797361903551,2.4272197677942384,4,2,2,4,12
