file_path,avg_HH_dist,avg_OO_dist,avg_OH_dist,avg_HO_dist,count_HH,count_OO,count_OH,count_HO,sum_of_count,file_id,r_bottom,displacement,r_upper,adjusted_energy
d:\New folder\project\data\r0\t8.4\t8.4_60.cif,3.0,3.0,3.0,2.4882242112282134,0,0,0,2,2,r0_t8.4_t8.4_60.cif,0,8.4,60,0.4737099999999827
d:\New folder\project\data\r0\t8.4\t8.4_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r0_t8.4_t8.4_80.cif,0,8.4,80,0.5332100000000537
d:\New folder\project\data\r0\t9.6\t9.6_0.cif,3.0,3.0,3.0,2.2547981143172793,0,0,0,2,2,r0_t9.6_t9.6_0.cif,0,9.6,0,0.1580300000000534
d:\New folder\project\data\r0\t9.6\t9.6_100.cif,2.4696550800763917,3.1511006323525317,3.0,2.3855578325631006,1,2,0,2,5,r0_t9.6_t9.6_100.cif,0,9.6,100,0.4739900000000716
d:\New folder\project\data\r0\t9.6\t9.6_120.cif,2.3642699190307797,3.0,3.0,2.457127464215172,4,0,0,2,6,r0_t9.6_t9.6_120.cif,0,9.6,120,0.3999000000000023
d:\New folder\project\data\r0\t9.6\t9.6_140.cif,2.055510053791706,3.0,3.0,3.0,2,0,0,0,2,r0_t9.6_t9.6_140.cif,0,9.6,140,0.4561400000000049
d:\New folder\project\data\r0\t9.6\t9.6_160.cif,2.1219656612431637,3.0,3.0,3.0,2,0,0,0,2,r0_t9.6_t9.6_160.cif,0,9.6,160,0.5312600000000884
d:\New folder\project\data\r0\t9.6\t9.6_180.cif,2.489451955703979,3.0,3.0,3.0,2,0,0,0,2,r0_t9.6_t9.6_180.cif,0,9.6,180,0.5892000000000053
d:\New folder\project\data\r0\t9.6\t9.6_20.cif,3.0,3.0,3.0,2.6292106890603937,0,0,0,2,2,r0_t9.6_t9.6_20.cif,0,9.6,20,0.3630400000000691
d:\New folder\project\data\r0\t9.6\t9.6_200.cif,2.3057681973452864,3.0,2.6078605732394164,3.0,2,0,2,0,4,r0_t9.6_t9.6_200.cif,0,9.6,200,0.6282899999999927
d:\New folder\project\data\r0\t9.6\t9.6_220.cif,3.0,3.0,2.453092617136878,3.0,0,0,2,0,2,r0_t9.6_t9.6_220.cif,0,9.6,220,0.5219600000000355
d:\New folder\project\data\r0\t9.6\t9.6_240.cif,2.4194549454282375,3.0,2.388499236154577,2.722009801396598,3,0,2,2,7,r0_t9.6_t9.6_240.cif,0,9.6,240,0.2680400000000418
d:\New folder\project\data\r0\t9.6\t9.6_260.cif,2.0154099521855224,3.0,3.0,3.0,2,0,0,0,2,r0_t9.6_t9.6_260.cif,0,9.6,260,0.4796000000000049
d:\New folder\project\data\r0\t9.6\t9.6_280.cif,2.2806558032953044,3.0,3.0,3.0,2,0,0,0,2,r0_t9.6_t9.6_280.cif,0,9.6,280,0.4629800000000159
d:\New folder\project\data\r0\t9.6\t9.6_300.cif,2.066741310755482,3.0,3.0,3.0,2,0,0,0,2,r0_t9.6_t9.6_300.cif,0,9.6,300,0.3546200000000681
d:\New folder\project\data\r0\t9.6\t9.6_320.cif,2.2563095971649325,3.0,2.5349403228753493,3.0,2,0,2,0,4,r0_t9.6_t9.6_320.cif,0,9.6,320,0.2461100000000442
d:\New folder\project\data\r0\t9.6\t9.6_340.cif,2.4860073104416296,3.0,2.4480244494695462,2.2776598473145553,2,0,2,2,6,r0_t9.6_t9.6_340.cif,0,9.6,340,0.1540899999999965
d:\New folder\project\data\r0\t9.6\t9.6_40.cif,3.0,3.0,3.0,2.3390748137579376,0,0,0,2,2,r0_t9.6_t9.6_40.cif,0,9.6,40,0.4661899999999832
d:\New folder\project\data\r0\t9.6\t9.6_60.cif,3.0,3.0,3.0,2.3399089098271553,0,0,0,2,2,r0_t9.6_t9.6_60.cif,0,9.6,60,0.5211699999999837
d:\New folder\project\data\r0\t9.6\t9.6_80.cif,3.0,3.0788513054654816,3.0,2.650065654055417,0,2,0,2,4,r0_t9.6_t9.6_80.cif,0,9.6,80,0.5829499999999825
d:\New folder\project\data\r20\t0\t0_0.cif,2.419447606916169,3.0,2.8213971382328387,2.2818601873342965,2,0,4,2,8,r20_t0_t0_0.cif,20,0.0,0,0.1049400000000559
d:\New folder\project\data\r20\t0\t0_100.cif,3.0,3.147485562455028,3.0,3.0,0,1,0,0,1,r20_t0_t0_100.cif,20,0.0,100,0.5253300000000536
d:\New folder\project\data\r20\t0\t0_120.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t0_t0_120.cif,20,0.0,120,0.4362200000000484
d:\New folder\project\data\r20\t0\t0_140.cif,2.277130192562742,3.0,3.0,3.0,2,0,0,0,2,r20_t0_t0_140.cif,20,0.0,140,0.47625000000005
d:\New folder\project\data\r20\t0\t0_160.cif,2.4075856726848954,3.0,3.0,3.0,2,0,0,0,2,r20_t0_t0_160.cif,20,0.0,160,0.5097600000000284
d:\New folder\project\data\r20\t0\t0_180.cif,2.4784486504470746,3.0,2.8168431622239596,3.0,1,0,2,0,3,r20_t0_t0_180.cif,20,0.0,180,0.4681300000000874
d:\New folder\project\data\r20\t0\t0_20.cif,2.3339342959887315,3.0,3.0,2.5472238974503023,2,0,0,2,4,r20_t0_t0_20.cif,20,0.0,20,0.1570000000000391
d:\New folder\project\data\r20\t0\t0_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t0_t0_200.cif,20,0.0,200,0.5690900000000738
d:\New folder\project\data\r20\t0\t0_220.cif,2.423087780034008,3.0,3.0,3.0,2,0,0,0,2,r20_t0_t0_220.cif,20,0.0,220,0.5867299999999886
d:\New folder\project\data\r20\t0\t0_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t0_t0_240.cif,20,0.0,240,0.5296000000000731
d:\New folder\project\data\r20\t0\t0_260.cif,2.315161069473373,3.0,3.0,3.0,2,0,0,0,2,r20_t0_t0_260.cif,20,0.0,260,0.4063200000000506
d:\New folder\project\data\r20\t0\t0_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t0_t0_280.cif,20,0.0,280,0.4632300000000668
d:\New folder\project\data\r20\t0\t0_300.cif,2.495352188682746,3.0,3.0,3.0,1,0,0,0,1,r20_t0_t0_300.cif,20,0.0,300,0.3888500000000476
d:\New folder\project\data\r20\t0\t0_320.cif,3.0,2.8804830252710745,2.611429060883106,2.68466593348139,0,2,2,2,6,r20_t0_t0_320.cif,20,0.0,320,0.2663000000000011
d:\New folder\project\data\r20\t0\t0_340.cif,3.0,2.9422919104997565,2.6663368585466363,2.732205654484476,0,2,4,2,8,r20_t0_t0_340.cif,20,0.0,340,0.1986699999999928
d:\New folder\project\data\r20\t0\t0_40.cif,3.0,3.0,3.0,2.6130959696366944,0,0,0,2,2,r20_t0_t0_40.cif,20,0.0,40,0.4124199999999973
d:\New folder\project\data\r20\t0\t0_60.cif,3.0,3.0,3.0,2.5377289648576897,0,0,0,2,2,r20_t0_t0_60.cif,20,0.0,60,0.4118100000000595
d:\New folder\project\data\r20\t0\t0_80.cif,3.0,3.1416545535974643,3.0,2.688485879021006,0,2,0,2,4,r20_t0_t0_80.cif,20,0.0,80,0.4078000000000656
d:\New folder\project\data\r20\t1.2\t1.2_0.cif,3.0,3.0,3.0,2.608008663471641,0,0,0,2,2,r20_t1.2_t1.2_0.cif,20,1.2,0,0.3677600000000893
d:\New folder\project\data\r20\t1.2\t1.2_100.cif,3.0,3.095770600810095,2.6453403667578117,3.0,0,2,2,0,4,r20_t1.2_t1.2_100.cif,20,1.2,100,0.4953600000000051
d:\New folder\project\data\r20\t1.2\t1.2_120.cif,2.3309182206762795,3.0,3.0,3.0,2,0,0,0,2,r20_t1.2_t1.2_120.cif,20,1.2,120,0.3784600000000182
d:\New folder\project\data\r20\t1.2\t1.2_140.cif,2.3328797739274503,3.0,3.0,3.0,2,0,0,0,2,r20_t1.2_t1.2_140.cif,20,1.2,140,0.3281400000000758
d:\New folder\project\data\r20\t1.2\t1.2_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t1.2_t1.2_160.cif,20,1.2,160,0.4590200000000095
d:\New folder\project\data\r20\t1.2\t1.2_180.cif,3.0,3.0,2.82874771768337,3.0,0,0,1,0,1,r20_t1.2_t1.2_180.cif,20,1.2,180,0.4660300000000461
d:\New folder\project\data\r20\t1.2\t1.2_20.cif,2.3128334228067846,3.0,3.0,3.0,2,0,0,0,2,r20_t1.2_t1.2_20.cif,20,1.2,20,0.4669999999999845
d:\New folder\project\data\r20\t1.2\t1.2_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t1.2_t1.2_200.cif,20,1.2,200,0.5268600000000561
d:\New folder\project\data\r20\t1.2\t1.2_220.cif,3.0,3.0,2.684526071556262,3.0,0,0,2,0,2,r20_t1.2_t1.2_220.cif,20,1.2,220,0.5108099999999922
d:\New folder\project\data\r20\t1.2\t1.2_240.cif,3.0,3.0,2.4103721351342413,3.0,0,0,2,0,2,r20_t1.2_t1.2_240.cif,20,1.2,240,0.331639999999993
d:\New folder\project\data\r20\t1.2\t1.2_260.cif,2.360523362463604,3.009736452996356,2.3595018417291462,2.2754307910646037,2,2,2,2,8,r20_t1.2_t1.2_260.cif,20,1.2,260,-0.090249999999969
d:\New folder\project\data\r20\t1.2\t1.2_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t1.2_t1.2_280.cif,20,1.2,280,0.4383599999999887
d:\New folder\project\data\r20\t1.2\t1.2_300.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t1.2_t1.2_300.cif,20,1.2,300,0.4843299999999999
d:\New folder\project\data\r20\t1.2\t1.2_320.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t1.2_t1.2_320.cif,20,1.2,320,0.4727300000000696
d:\New folder\project\data\r20\t1.2\t1.2_340.cif,2.3213154239800105,3.0,3.0,2.7036710263208548,2,0,0,2,4,r20_t1.2_t1.2_340.cif,20,1.2,340,0.3285300000000006
d:\New folder\project\data\r20\t1.2\t1.2_40.cif,2.422126367954555,3.0,3.0,3.0,2,0,0,0,2,r20_t1.2_t1.2_40.cif,20,1.2,40,0.4647899999999936
d:\New folder\project\data\r20\t1.2\t1.2_60.cif,2.3256934216370264,3.0,3.0,2.7574041121403026,2,0,0,2,4,r20_t1.2_t1.2_60.cif,20,1.2,60,0.439420000000041
d:\New folder\project\data\r20\t1.2\t1.2_80.cif,3.0,3.0,2.6071248460434457,3.0,0,0,2,0,2,r20_t1.2_t1.2_80.cif,20,1.2,80,0.4184200000000828
d:\New folder\project\data\r20\t2.4\t2.4_0.cif,2.4301158924448485,3.0,3.0,3.0,2,0,0,0,2,r20_t2.4_t2.4_0.cif,20,2.4,0,0.500780000000077
d:\New folder\project\data\r20\t2.4\t2.4_100.cif,3.0,3.0,2.4807229186962054,3.0,0,0,2,0,2,r20_t2.4_t2.4_100.cif,20,2.4,100,0.4504699999999957
d:\New folder\project\data\r20\t2.4\t2.4_120.cif,2.4952693902895398,3.0,2.696231184758436,3.0,2,0,2,0,4,r20_t2.4_t2.4_120.cif,20,2.4,120,0.2811300000000756
d:\New folder\project\data\r20\t2.4\t2.4_140.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t2.4_t2.4_140.cif,20,2.4,140,0.3446900000000141
d:\New folder\project\data\r20\t2.4\t2.4_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t2.4_t2.4_160.cif,20,2.4,160,0.3845000000000027
d:\New folder\project\data\r20\t2.4\t2.4_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t2.4_t2.4_180.cif,20,2.4,180,0.4673999999999978
d:\New folder\project\data\r20\t2.4\t2.4_20.cif,2.412563816925071,3.0,3.0,3.0,2,0,0,0,2,r20_t2.4_t2.4_20.cif,20,2.4,20,0.5068899999999985
d:\New folder\project\data\r20\t2.4\t2.4_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t2.4_t2.4_200.cif,20,2.4,200,0.515260000000012
d:\New folder\project\data\r20\t2.4\t2.4_220.cif,3.0,3.0,2.5079288652888585,3.0,0,0,2,0,2,r20_t2.4_t2.4_220.cif,20,2.4,220,0.3792600000000448
d:\New folder\project\data\r20\t2.4\t2.4_240.cif,2.413334960278919,3.0,3.0,2.4788302393273605,2,0,0,4,6,r20_t2.4_t2.4_240.cif,20,2.4,240,0.1466800000000603
d:\New folder\project\data\r20\t2.4\t2.4_260.cif,2.2878018419024135,3.0192779230767437,2.532701010371866,2.261647064747312,2,2,4,2,10,r20_t2.4_t2.4_260.cif,20,2.4,260,-0.1518800000000055
d:\New folder\project\data\r20\t2.4\t2.4_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t2.4_t2.4_280.cif,20,2.4,280,0.2591600000000653
d:\New folder\project\data\r20\t2.4\t2.4_300.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t2.4_t2.4_300.cif,20,2.4,300,0.4400900000000547
d:\New folder\project\data\r20\t2.4\t2.4_320.cif,2.449477286165889,3.0,2.761004247395989,3.0,2,0,2,0,4,r20_t2.4_t2.4_320.cif,20,2.4,320,0.367650000000026
d:\New folder\project\data\r20\t2.4\t2.4_340.cif,2.0117553915954547,3.0,3.0,3.0,2,0,0,0,2,r20_t2.4_t2.4_340.cif,20,2.4,340,0.5296100000000479
d:\New folder\project\data\r20\t2.4\t2.4_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t2.4_t2.4_40.cif,20,2.4,40,0.4954700000000684
d:\New folder\project\data\r20\t2.4\t2.4_60.cif,2.2415734004443637,3.0,2.7571727058706115,2.778242438806733,2,0,2,2,6,r20_t2.4_t2.4_60.cif,20,2.4,60,0.463730000000055
d:\New folder\project\data\r20\t2.4\t2.4_80.cif,3.0,3.0,2.5118633658800116,3.0,0,0,2,0,2,r20_t2.4_t2.4_80.cif,20,2.4,80,0.4516600000000608
d:\New folder\project\data\r20\t3.6\t3.6_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t3.6_t3.6_0.cif,20,3.6,0,0.4935199999999895
d:\New folder\project\data\r20\t3.6\t3.6_100.cif,2.385798458426922,3.0,2.317180408949286,3.0,2,0,2,0,4,r20_t3.6_t3.6_100.cif,20,3.6,100,0.2621000000000322
d:\New folder\project\data\r20\t3.6\t3.6_120.cif,2.0996933824427835,3.0,2.5964029199533463,3.0,2,0,2,0,4,r20_t3.6_t3.6_120.cif,20,3.6,120,0.231899999999996
d:\New folder\project\data\r20\t3.6\t3.6_140.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t3.6_t3.6_140.cif,20,3.6,140,0.3290700000000015
d:\New folder\project\data\r20\t3.6\t3.6_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t3.6_t3.6_160.cif,20,3.6,160,0.5435200000000577
d:\New folder\project\data\r20\t3.6\t3.6_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t3.6_t3.6_180.cif,20,3.6,180,0.601660000000038
d:\New folder\project\data\r20\t3.6\t3.6_20.cif,2.4233048894967104,3.0,3.0,3.0,2,0,0,0,2,r20_t3.6_t3.6_20.cif,20,3.6,20,0.5250300000000152
d:\New folder\project\data\r20\t3.6\t3.6_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t3.6_t3.6_200.cif,20,3.6,200,0.5549500000000762
d:\New folder\project\data\r20\t3.6\t3.6_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t3.6_t3.6_220.cif,20,3.6,220,0.3521500000000515
d:\New folder\project\data\r20\t3.6\t3.6_240.cif,2.4761615240370745,3.0,2.632559852476631,2.5084411514846057,3,0,3,2,8,r20_t3.6_t3.6_240.cif,20,3.6,240,-0.0480799999999135
d:\New folder\project\data\r20\t3.6\t3.6_260.cif,2.452257422730491,3.0,2.721163174296174,2.698052737843762,2,0,3,1,6,r20_t3.6_t3.6_260.cif,20,3.6,260,-0.1128800000000183
d:\New folder\project\data\r20\t3.6\t3.6_280.cif,3.0,3.0,3.0,2.7989018599401643,0,0,0,2,2,r20_t3.6_t3.6_280.cif,20,3.6,280,0.165300000000002
d:\New folder\project\data\r20\t3.6\t3.6_300.cif,3.0,3.0,2.728835851468101,2.7047184773267077,0,0,1,2,3,r20_t3.6_t3.6_300.cif,20,3.6,300,0.130510000000072
d:\New folder\project\data\r20\t3.6\t3.6_320.cif,3.0,3.0,2.5988990554456604,3.0,0,0,2,0,2,r20_t3.6_t3.6_320.cif,20,3.6,320,0.2968799999999874
d:\New folder\project\data\r20\t3.6\t3.6_340.cif,2.4023136783463324,2.9462519579198423,2.4385543838008,2.3339413877997828,4,2,2,4,12,r20_t3.6_t3.6_340.cif,20,3.6,340,0.1587400000000798
d:\New folder\project\data\r20\t3.6\t3.6_40.cif,2.411575504182827,3.0,3.0,3.0,2,0,0,0,2,r20_t3.6_t3.6_40.cif,20,3.6,40,0.5297800000000734
d:\New folder\project\data\r20\t3.6\t3.6_60.cif,2.415491601933913,3.0,3.0,3.0,4,0,0,0,4,r20_t3.6_t3.6_60.cif,20,3.6,60,0.5209100000000717
d:\New folder\project\data\r20\t3.6\t3.6_80.cif,3.0,3.0,2.6826034206459775,3.0,0,0,2,0,2,r20_t3.6_t3.6_80.cif,20,3.6,80,0.4653299999999944
d:\New folder\project\data\r20\t4.8\t4.8_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t4.8_t4.8_0.cif,20,4.8,0,0.4713800000000674
d:\New folder\project\data\r20\t4.8\t4.8_100.cif,2.3013126450384247,3.0,2.431859029979546,3.0,2,0,2,0,4,r20_t4.8_t4.8_100.cif,20,4.8,100,0.1267500000000154
d:\New folder\project\data\r20\t4.8\t4.8_120.cif,2.0680232030573755,3.0,2.6810860016468974,3.0,2,0,4,0,6,r20_t4.8_t4.8_120.cif,20,4.8,120,0.0606000000000221
d:\New folder\project\data\r20\t4.8\t4.8_140.cif,3.0,3.0,2.779451280978054,3.0,0,0,1,0,1,r20_t4.8_t4.8_140.cif,20,4.8,140,0.2648800000000619
d:\New folder\project\data\r20\t4.8\t4.8_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t4.8_t4.8_160.cif,20,4.8,160,0.5531000000000859
d:\New folder\project\data\r20\t4.8\t4.8_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t4.8_t4.8_180.cif,20,4.8,180,0.6199700000000803
d:\New folder\project\data\r20\t4.8\t4.8_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t4.8_t4.8_20.cif,20,4.8,20,0.5476899999999887
d:\New folder\project\data\r20\t4.8\t4.8_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t4.8_t4.8_200.cif,20,4.8,200,0.5682100000000219
d:\New folder\project\data\r20\t4.8\t4.8_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t4.8_t4.8_220.cif,20,4.8,220,0.359230000000025
d:\New folder\project\data\r20\t4.8\t4.8_240.cif,3.0,3.0,3.0,2.734186403888426,0,0,0,2,2,r20_t4.8_t4.8_240.cif,20,4.8,240,0.1476000000000112
d:\New folder\project\data\r20\t4.8\t4.8_260.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t4.8_t4.8_260.cif,20,4.8,260,0.1128600000000688
d:\New folder\project\data\r20\t4.8\t4.8_280.cif,3.0,3.0,2.749660870893613,2.4727764156799426,0,0,1,2,3,r20_t4.8_t4.8_280.cif,20,4.8,280,0.1613800000000083
d:\New folder\project\data\r20\t4.8\t4.8_300.cif,3.0,3.0,3.0,2.5485129372233972,0,0,0,2,2,r20_t4.8_t4.8_300.cif,20,4.8,300,0.1392900000000736
d:\New folder\project\data\r20\t4.8\t4.8_320.cif,2.2649652584762516,3.0,2.6743792774401984,2.6474818421564663,2,0,2,2,6,r20_t4.8_t4.8_320.cif,20,4.8,320,0.2405100000000857
d:\New folder\project\data\r20\t4.8\t4.8_340.cif,2.2862241829635783,2.8438627505785607,2.6273027519561047,2.1714696553628055,2,2,4,4,12,r20_t4.8_t4.8_340.cif,20,4.8,340,0.0914700000000721
d:\New folder\project\data\r20\t4.8\t4.8_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t4.8_t4.8_40.cif,20,4.8,40,0.5532699999999977
d:\New folder\project\data\r20\t4.8\t4.8_60.cif,2.1605399313454945,3.0,3.0,3.0,2,0,0,0,2,r20_t4.8_t4.8_60.cif,20,4.8,60,0.5617600000000493
d:\New folder\project\data\r20\t4.8\t4.8_80.cif,2.422741693243217,3.0,2.6442820337653004,3.0,2,0,2,0,4,r20_t4.8_t4.8_80.cif,20,4.8,80,0.4213700000000244
d:\New folder\project\data\r20\t6.0\t6.0_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t6.0_t6.0_0.cif,20,6.0,0,0.5002800000000889
d:\New folder\project\data\r20\t6.0\t6.0_100.cif,2.328147207206285,3.0,2.5974227521998556,2.68152508564814,6,0,4,2,12,r20_t6.0_t6.0_100.cif,20,6.0,100,-0.0301599999999098
d:\New folder\project\data\r20\t6.0\t6.0_120.cif,2.313655411907063,3.0,2.3127928173719083,2.6428093207119634,4,0,2,2,8,r20_t6.0_t6.0_120.cif,20,6.0,120,0.0522200000000339
d:\New folder\project\data\r20\t6.0\t6.0_140.cif,3.0,3.0,2.6160480721490913,3.0,0,0,2,0,2,r20_t6.0_t6.0_140.cif,20,6.0,140,0.3062100000000782
d:\New folder\project\data\r20\t6.0\t6.0_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t6.0_t6.0_160.cif,20,6.0,160,0.4998300000000881
d:\New folder\project\data\r20\t6.0\t6.0_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t6.0_t6.0_180.cif,20,6.0,180,0.5964900000000171
d:\New folder\project\data\r20\t6.0\t6.0_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t6.0_t6.0_20.cif,20,6.0,20,0.5523900000000594
d:\New folder\project\data\r20\t6.0\t6.0_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t6.0_t6.0_200.cif,20,6.0,200,0.5391000000000759
d:\New folder\project\data\r20\t6.0\t6.0_220.cif,3.0,3.0,3.0,2.601940630446073,0,0,0,2,2,r20_t6.0_t6.0_220.cif,20,6.0,220,0.3896500000000742
d:\New folder\project\data\r20\t6.0\t6.0_240.cif,2.4965349565152053,3.0,3.0,3.0,1,0,0,0,1,r20_t6.0_t6.0_240.cif,20,6.0,240,0.2414700000000493
d:\New folder\project\data\r20\t6.0\t6.0_260.cif,2.2225410798676943,3.0,3.0,3.0,2,0,0,0,2,r20_t6.0_t6.0_260.cif,20,6.0,260,0.2418700000000626
d:\New folder\project\data\r20\t6.0\t6.0_280.cif,2.4008718155007767,3.0,3.0,2.8114738995285435,2,0,0,2,4,r20_t6.0_t6.0_280.cif,20,6.0,280,0.2822700000000395
d:\New folder\project\data\r20\t6.0\t6.0_300.cif,3.0,3.0,2.703480107784231,2.6720313683288186,0,0,2,2,4,r20_t6.0_t6.0_300.cif,20,6.0,300,0.200990000000047
d:\New folder\project\data\r20\t6.0\t6.0_320.cif,2.292575750142287,3.0,2.485581672316708,3.0,2,0,2,0,4,r20_t6.0_t6.0_320.cif,20,6.0,320,0.3571900000000596
d:\New folder\project\data\r20\t6.0\t6.0_340.cif,2.249326645078227,3.0,2.540630213950519,3.0,2,0,2,0,4,r20_t6.0_t6.0_340.cif,20,6.0,340,0.4306800000000521
d:\New folder\project\data\r20\t6.0\t6.0_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t6.0_t6.0_40.cif,20,6.0,40,0.5645000000000664
d:\New folder\project\data\r20\t6.0\t6.0_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t6.0_t6.0_60.cif,20,6.0,60,0.5624900000000252
d:\New folder\project\data\r20\t6.0\t6.0_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t6.0_t6.0_80.cif,20,6.0,80,0.4282400000000734
d:\New folder\project\data\r20\t7.2\t7.2_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_0.cif,20,7.2,0,0.428820000000087
d:\New folder\project\data\r20\t7.2\t7.2_100.cif,2.2524067608976877,3.0,2.7592106482973784,3.0,2,0,2,0,4,r20_t7.2_t7.2_100.cif,20,7.2,100,0.2970500000000129
d:\New folder\project\data\r20\t7.2\t7.2_120.cif,2.2104084552105605,3.0,2.623125444164071,3.0,2,0,2,0,4,r20_t7.2_t7.2_120.cif,20,7.2,120,0.3794199999999819
d:\New folder\project\data\r20\t7.2\t7.2_140.cif,3.0,3.0,2.657243183489551,3.0,0,0,2,0,2,r20_t7.2_t7.2_140.cif,20,7.2,140,0.3854000000000042
d:\New folder\project\data\r20\t7.2\t7.2_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_160.cif,20,7.2,160,0.4356300000000601
d:\New folder\project\data\r20\t7.2\t7.2_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_180.cif,20,7.2,180,0.5744100000000572
d:\New folder\project\data\r20\t7.2\t7.2_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_20.cif,20,7.2,20,0.4970299999999952
d:\New folder\project\data\r20\t7.2\t7.2_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_200.cif,20,7.2,200,0.5808299999999917
d:\New folder\project\data\r20\t7.2\t7.2_220.cif,3.0,3.0,3.0,2.5590954557217804,0,0,0,2,2,r20_t7.2_t7.2_220.cif,20,7.2,220,0.4645300000000816
d:\New folder\project\data\r20\t7.2\t7.2_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_240.cif,20,7.2,240,0.4657000000000835
d:\New folder\project\data\r20\t7.2\t7.2_260.cif,2.249308184712741,3.0,3.0,3.0,2,0,0,0,2,r20_t7.2_t7.2_260.cif,20,7.2,260,0.4160900000000538
d:\New folder\project\data\r20\t7.2\t7.2_280.cif,2.400525422234111,3.0,3.0,3.0,2,0,0,0,2,r20_t7.2_t7.2_280.cif,20,7.2,280,0.3723100000000841
d:\New folder\project\data\r20\t7.2\t7.2_300.cif,3.0,3.0,2.6070948549632353,3.0,0,0,2,0,2,r20_t7.2_t7.2_300.cif,20,7.2,300,0.2989600000000791
d:\New folder\project\data\r20\t7.2\t7.2_320.cif,3.0,3.0,2.3248929475970233,3.0,0,0,2,0,2,r20_t7.2_t7.2_320.cif,20,7.2,320,0.3367800000000898
d:\New folder\project\data\r20\t7.2\t7.2_340.cif,3.0,3.0,2.3782745234301697,3.0,0,0,2,0,2,r20_t7.2_t7.2_340.cif,20,7.2,340,0.3952900000000454
d:\New folder\project\data\r20\t7.2\t7.2_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_40.cif,20,7.2,40,0.5474000000000387
d:\New folder\project\data\r20\t7.2\t7.2_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_60.cif,20,7.2,60,0.5065799999999854
d:\New folder\project\data\r20\t7.2\t7.2_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t7.2_t7.2_80.cif,20,7.2,80,0.5386600000000499
d:\New folder\project\data\r20\t8.4\t8.4_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t8.4_t8.4_0.cif,20,8.4,0,0.2895300000000134
d:\New folder\project\data\r20\t8.4\t8.4_100.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r20_t8.4_t8.4_100.cif,20,8.4,100,0.4668000000000347
